# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 10
# output
#   file = outputs/output_10.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
# Adaptation terminated
# Step size = 0.0312383
# Diagonal elements of inverse mass matrix:
# 1.06086e-05, 0.000109624, 0.0217577
6.10876e+06,0.882923,0.0312383,4,31,0,-6.10876e+06,0.11548,0.706749,0.147683,0.0816154
6.10876e+06,0.924366,0.0312383,1,1,0,-6.10876e+06,0.11548,0.706749,0.147683,0.0816154
6.10876e+06,0.99389,0.0312383,4,31,0,-6.10876e+06,0.11551,0.706409,0.14531,0.0815974
6.10876e+06,0.816321,0.0312383,2,7,0,-6.10876e+06,0.115494,0.70632,0.145235,0.0815756
6.10876e+06,0.998195,0.0312383,4,27,0,-6.10876e+06,0.115487,0.707067,0.147643,0.0816571
6.10876e+06,0.959159,0.0312383,4,19,0,-6.10876e+06,0.115466,0.707544,0.149362,0.0816972
6.10876e+06,0.976416,0.0312383,3,7,0,-6.10876e+06,0.115448,0.70772,0.153603,0.0817049
6.10876e+06,0.890809,0.0312383,4,31,0,-6.10876e+06,0.115477,0.706652,0.144764,0.081602
6.10876e+06,0.936934,0.0312383,2,3,0,-6.10876e+06,0.115499,0.706669,0.145211,0.0816197
6.10876e+06,0.840899,0.0312383,4,31,0,-6.10876e+06,0.115522,0.706486,0.142915,0.0816143
6.10876e+06,0.685007,0.0312383,2,3,0,-6.10876e+06,0.115494,0.706564,0.141356,0.081604
6.10876e+06,0.850202,0.0312383,2,3,0,-6.10876e+06,0.115513,0.706564,0.141601,0.0816172
6.10876e+06,0.963587,0.0312383,4,31,0,-6.10876e+06,0.115519,0.705878,0.143125,0.0815425
6.10876e+06,0.70672,0.0312383,4,31,0,-6.10876e+06,0.115457,0.707265,0.14635,0.0816589
6.10876e+06,0.970526,0.0312383,4,31,0,-6.10876e+06,0.115453,0.707454,0.147863,0.0816774
6.10876e+06,0.978952,0.0312383,4,15,0,-6.10876e+06,0.11544,0.707869,0.153654,0.0817166
6.10876e+06,0.786516,0.0312383,4,31,0,-6.10876e+06,0.115453,0.707192,0.147196,0.0816478
6.10876e+06,0.996523,0.0312383,2,7,0,-6.10876e+06,0.115486,0.707131,0.148628,0.081664
6.10876e+06,0.980611,0.0312383,4,23,0,-6.10876e+06,0.115487,0.706694,0.144319,0.081614
